사용일,라인,역명,유임승차,무임승차,유임하차,무임하차
201712,일산선,원당,292783,83119,273294,82320
201712,일산선,삼송,442251,85338,415982,84037
201712,일산선,백석,305674,78299,301347,76531
201712,장항선,쌍용(나사렛대),63789,16702,58860,15746
201712,장항선,신창(순천향대),46864,7737,42249,7325
201712,장항선,온양온천,98217,70677,98315,70231
201712,장항선,봉명,27618,12834,27476,12476
201712,장항선,아산,84828,10340,71928,9416
201712,장항선,배방,25802,7469,23725,7446
201712,중앙선,구리,343641,80023,359766,81681
201712,중앙선,회기,791185,127877,773713,127506
201712,중앙선,덕소,150461,48330,147801,48425
201712,중앙선,도농,218413,55878,187396,53607
201712,중앙선,도심,63557,19606,48529,18766
201712,중앙선,망우,192979,66528,186716,68102
201712,중앙선,상봉(시외버스터미널),137445,36321,137567,34866
201712,중앙선,신원,3540,2405,3133,1934
201712,중앙선,아신,15937,5666,16096,5457
201712,중앙선,양수,40986,15459,40969,15552
201712,중앙선,양원,38067,15635,39888,15627
201712,중앙선,양정,17450,6618,14793,5761
201712,중앙선,양평,80912,34160,82396,34259
201712,중앙선,오빈,6761,5158,6290,5138
201712,중앙선,용문,44627,33535,44959,33274
201712,중앙선,운길산,16564,5509,14922,5561
201712,중앙선,원덕,7106,7342,6753,7088
201712,중앙선,중랑,131478,50735,124570,50614
201712,중앙선,지평,925,434,889,371
201712,중앙선,팔당,19700,5370,19133,4981
201712,중앙선,국수,18057,8216,16817,8222
201801,3호선,녹번,323306,60930,273148,59297
201801,3호선,대청,241933,48695,214879,46866
201801,3호선,대치,325964,59245,312205,57072
201801,3호선,도곡,162763,27600,164498,24044
201801,7호선,논현,540980,50110,606188,49657
201801,9호선,염창,421446,57008,407042,56711
201801,9호선,증미,174617,37978,180704,38849
201801,1호선,동대문,312260,122036,349060,126170
201801,1호선,동묘앞,159872,125158,171919,126072
201801,1호선,서울역,1409788,195218,1342738,190640
201801,1호선,시청,647999,88361,642609,87146
201801,1호선,청량리(서울시립대입구),480847,311669,505154,314757
201801,1호선,제기동,284793,305347,278247,323565
201801,1호선,종각,1273091,148482,1201370,139090
201801,1호선,종로3가,701897,337898,668614,313623
201801,1호선,종로5가,527233,244849,526065,233522
201801,1호선,신설동,354824,114363,346956,109552
201801,2호선,강남,3171113,170785,3183415,152987
201801,2호선,홍대입구,2251967,107946,2393926,104980
201801,2호선,건대입구,1220169,90299,1347190,94900
201801,2호선,교대(법원.검찰청),945822,160261,1059939,177087
201801,2호선,구로디지털단지,1769875,161649,1767843,163569
201801,2호선,구의(광진구청),616619,100806,598421,102873
201801,2호선,낙성대,798482,105563,764031,106942
201801,2호선,당산,548648,60304,624350,66000
201801,2호선,대림(구로구청),775614,107428,796665,111663
201801,2호선,도림천,28037,6093,30824,6834
201801,2호선,동대문역사문화공원,452369,55533,525871,59826
201801,2호선,뚝섬,436272,59103,467527,59474
201801,2호선,문래,504754,78160,513632,77617
201801,2호선,방배,496361,77135,502047,76340
201801,2호선,봉천,562338,139361,512830,141181
201801,2호선,사당,1056459,187237,1271875,177222
201801,2호선,삼성(무역센터),1647527,125825,1685898,118579
201801,2호선,상왕십리,347403,64814,330737,65381
201801,2호선,서울대입구(관악구청),1383920,192852,1352939,185908
201801,2호선,서초,597132,78945,601447,78978
201801,2호선,선릉,1502590,210740,1284262,182444
201801,2호선,성수,725202,100066,787163,101981
201801,2호선,시청,690197,55707,655315,50888
201801,2호선,신답,30720,9202,35949,10031
201801,2호선,신당,348611,98889,367774,101577
201801,2호선,신대방,727396,119708,682819,122005
201801,2호선,신도림,1607072,192790,1593879,184390
201801,2호선,신림,1891251,228068,1862996,235724
201801,2호선,신설동,99142,35371,96342,36739
201801,2호선,신정네거리,224246,60313,232305,61762
201801,2호선,신촌,1320733,133863,1350907,131207
201801,2호선,아현,237778,59522,230017,59835
201801,2호선,양천구청,159790,40457,170145,41689
201801,2호선,역삼,1354325,153709,1471649,156443
201801,2호선,영등포구청,563201,102515,573357,101027
201801,2호선,왕십리(성동구청),514595,56056,425292,47241
201801,2호선,용답,60283,15425,60851,15299
201801,2호선,용두(동대문구청),46947,21623,49070,23034
201801,2호선,을지로3가,547851,85287,538491,84233
201801,2호선,을지로4가,281208,90079,274535,84792
201801,2호선,을지로입구,1396772,111049,1384604,102304
201801,2호선,이대,459236,55248,478358,55643
201801,2호선,잠실(송파구청),2483509,213047,2336214,201604
201801,2호선,잠실나루,425786,83811,404467,83851
201801,2호선,잠실새내,686103,111299,698271,109574
201801,2호선,종합운동장,286379,45961,318877,48051
201801,2호선,충정로(경기대입구),293445,50724,312601,50681
201801,2호선,한양대,232069,14147,253114,15276
201801,2호선,합정,932584,68597,1000651,68423
201801,2호선,강변(동서울터미널),1262456,131556,1244222,127650
201801,3호선,가락시장,235081,68662,228800,67116
201801,3호선,홍제,427065,138775,403612,138166
201801,3호선,경찰병원,197134,39320,196738,39508
201801,3호선,고속터미널,1614652,172444,1520442,163767
201801,3호선,교대(법원.검찰청),356552,66247,243826,42142
201801,3호선,구파발,504319,91112,456069,83836
201801,3호선,금호,206758,52364,189442,52112
201801,3호선,남부터미널(예술의전당),951193,119031,971657,118754
201801,3호선,독립문,162274,64588,166813,64578
201801,3호선,동대입구,265016,32938,290183,35170
201801,3호선,매봉,283080,52161,271545,47652
201801,3호선,무악재,93648,29492,92660,31826
201801,3호선,불광,421985,138718,459943,152880
201801,3호선,수서,436256,91893,431751,90009
201801,3호선,신사,901448,71389,967313,68571
201801,3호선,안국,605564,118639,630144,128815
201801,3호선,압구정,919232,137008,1008338,134755
201801,3호선,약수,338885,79841,326229,77868
201801,3호선,양재(서초구청),1054814,153965,1127568,154670
201801,3호선,연신내,1005544,245615,960528,238484
201801,3호선,오금,179488,26327,159592,24351
201801,3호선,옥수,236884,53869,252360,55174
201801,3호선,을지로3가,248606,58848,267673,57869
201801,3호선,일원,209600,55019,216700,56885
201801,3호선,잠원,145272,33031,140605,32491
201801,3호선,종로3가,236861,53438,324936,58905
201801,3호선,지축,26400,8666,28834,11030
201801,3호선,충무로,52,1,0,0
201801,3호선,학여울,60687,17667,62194,17115
201801,3호선,경복궁(정부서울청사),605628,82148,617827,77611
201801,4호선,길음,556397,116710,527306,117957
201801,4호선,회현(남대문시장),688347,175331,730554,174239
201801,4호선,노원,593497,86630,680893,85923
201801,4호선,당고개,294194,83794,272194,83796
201801,4호선,동대문,588758,137915,604322,129393
201801,4호선,동대문역사문화공원,609509,62620,559651,56191
201801,4호선,동작(현충원),44764,16612,47312,16825
201801,4호선,명동,1007432,69320,1075534,71601
201801,4호선,미아(서울사이버대학),401078,112049,364694,112038
201801,4호선,미아사거리,729590,169004,705698,168805
201801,4호선,사당,778762,85902,648774,88081
201801,4호선,삼각지,125910,26828,152553,29066
201801,4호선,상계,519744,107521,460732,106197
201801,4호선,서울역,347662,39217,588550,48541
201801,4호선,성신여대입구(돈암),611351,87149,597260,89659
201801,4호선,수유(강북구청),959031,201329,949215,200542
201801,4호선,숙대입구(갈월),398908,54481,396223,51635
201801,4호선,신용산,409214,46015,430034,45987
201801,4호선,쌍문,838464,156605,731682,152862
201801,4호선,이촌(국립중앙박물관),234280,41976,259607,44969
201801,4호선,창동,679539,177371,727578,186080
201801,4호선,총신대입구(이수),504780,134507,574808,143944
201801,4호선,충무로,793899,122722,818983,123370
201801,4호선,한성대입구(삼선교),377811,73626,362479,73255
201801,4호선,혜화,1122033,128886,1161549,127876
201801,4호선,남태령,66613,8344,25065,6931
201801,5호선,강동,499060,94870,427386,85429
201801,5호선,화곡,753316,134547,696403,129743
201801,5호선,개화산,145680,33130,137174,31631
201801,5호선,거여,152088,47976,141629,46780
201801,5호선,고덕,223740,56194,216045,54241
201801,5호선,공덕,357302,43422,387158,40772
201801,5호선,광나루(장신대),357251,60064,315910,58264
201801,5호선,광화문(세종문화회관),1057436,78276,1092435,75254
201801,5호선,군자(능동),294963,36817,374814,44357
201801,5호선,굽은다리(강동구민회관앞),235521,60198,226548,56205
201801,5호선,길동,174109,56917,184709,59403
201801,5호선,김포공항,218015,28057,184218,27047
201801,5호선,까치산,756656,142086,714919,143945
201801,5호선,답십리,411507,78928,373113,77403
201801,5호선,동대문역사문화공원,78146,9932,92549,10475
201801,5호선,둔촌동,232448,60887,237508,64006
201801,5호선,마곡,213373,24554,181690,23247
201801,5호선,마장,139499,42755,131180,42044
201801,5호선,마천,103224,43618,102965,46103
201801,5호선,마포,366241,63060,379469,62655
201801,5호선,명일,185520,56054,195636,58218
201801,5호선,목동,467926,79257,504445,81047
201801,5호선,발산,407731,63100,409713,60900
201801,5호선,방이,180117,41690,181774,41469
201801,5호선,방화,175467,43773,165547,42840
201801,5호선,상일동,293068,56936,242903,55265
201801,5호선,서대문,441205,67930,453713,64088
201801,5호선,송정,217858,54422,210554,55054
201801,5호선,신금호,142456,34411,140852,38160
201801,5호선,신길,85031,11705,101952,12694
201801,5호선,신정(은행정),376269,56913,292149,55105
201801,5호선,아차산(어린이대공원후문),346020,85561,333059,81945
201801,5호선,애오개,182490,36950,186054,35892
201801,5호선,양평,165333,26756,165789,26459
201801,5호선,여의나루,188975,23664,200944,22845
201801,5호선,여의도,671137,51117,718303,49144
201801,5호선,영등포구청,87976,18959,91631,18511
201801,5호선,영등포시장,205190,72659,225813,74328
201801,5호선,오금,87459,16658,87583,15857
201801,5호선,오목교(목동운동장앞),675467,81053,726644,79823
201801,5호선,올림픽공원(한국체대),129067,30504,122997,28595
201801,5호선,왕십리(성동구청),129509,23928,155050,23040
201801,5호선,우장산,378404,77784,373739,80873
201801,5호선,을지로4가,109022,40166,124919,41207
201801,5호선,장한평,468903,91108,469211,92444
201801,5호선,종로3가,354407,118357,326699,120278
201801,5호선,천호(풍납토성),492254,139295,508550,145594
201801,5호선,청구,97338,25996,91517,20521
201801,5호선,충정로(경기대입구),118428,15662,118685,16309
201801,5호선,행당,209672,45586,186241,42270
201801,5호선,개롱,157228,41237,158661,42303
201801,6호선,고려대(종암),224331,31725,215276,32049
201801,6호선,효창공원앞,169702,36883,157249,34911
201801,6호선,광흥창(서강),230184,53101,225895,52307
201801,6호선,구산,183340,51097,130302,52895
201801,6호선,녹사평(용산구청),171967,18189,183866,17955
201801,6호선,대흥(서강대앞),199690,42429,211741,42668
201801,6호선,독바위,67509,19045,70401,22203
201801,6호선,돌곶이,205120,57939,188608,58046
201801,6호선,동묘앞,203993,62091,209152,56228
201801,6호선,디지털미디어시티,359497,51295,404774,52017
201801,6호선,마포구청,332270,74174,297877,68991
201801,6호선,망원,330793,77271,361392,81337
201801,6호선,버티고개,58074,13686,51414,15413
201801,6호선,보문,193799,31166,174715,29792
201801,6호선,봉화산(서울의료원),235906,48360,215548,47787
201801,6호선,불광,128929,39688,126809,32596
201801,6호선,삼각지,196784,17572,161546,14574
201801,6호선,상수,301606,21805,351762,22363
201801,6호선,상월곡(한국과학기술연구원),144649,36891,126211,36573
201801,6호선,새절(신사),307527,78191,291614,79925
201801,6호선,석계,311295,69030,318810,70542
201801,6호선,신당,226106,38821,231370,37424
201801,6호선,안암(고대병원앞),311248,33107,318276,31328
201801,6호선,약수,88381,23029,89415,20657
201801,6호선,역촌,83634,31868,102958,30872
201801,6호선,연신내,21,1,0,0
201801,6호선,월곡(동덕여대),293338,70985,282600,71148
201801,6호선,월드컵경기장(성산),115677,42826,123772,42754
201801,6호선,응암,425724,102936,419687,103656
201801,6호선,이태원,469424,32355,511897,34048
201801,6호선,증산(명지대앞),246527,64007,232844,64298
201801,6호선,창신,87002,16509,68847,16005
201801,6호선,청구,92372,18407,98927,22955
201801,6호선,태릉입구,129078,25733,148026,26549
201801,6호선,한강진,192805,13905,231720,13944
201801,6호선,합정,426660,38078,374341,34860
201801,6호선,화랑대(서울여대입구),322659,42900,242150,38916
201801,6호선,공덕,468603,68855,459618,65703
201801,7호선,가산디지털단지,1155727,73809,1142801,69886
201801,7호선,학동,596291,57703,659671,54719
201801,7호선,건대입구,426560,54944,458157,50459
201801,7호선,고속터미널,564588,75893,465794,66909
201801,7호선,공릉(서울과학기술대),302702,63012,302395,64299
201801,7호선,광명사거리,658560,137844,640806,140779
201801,7호선,군자(능동),366475,71590,222120,53660
201801,7호선,굴포천,247201,32204,261166,33377
201801,7호선,까치울,177074,20456,164083,20536
201801,7호선,남구로,439158,56312,463682,57654
201801,7호선,남성,278462,65610,257672,66432
201801,7호선,내방,373262,61297,387644,59980
201801,7호선,노원,532373,111216,572875,111064
201801,7호선,대림(구로구청),287000,34924,291888,33668
201801,7호선,도봉산,225148,33422,263771,46902
201801,7호선,뚝섬유원지,184219,34145,177016,34438
201801,7호선,마들,285810,70593,261862,70400
201801,7호선,먹골,265585,57062,255391,58473
201801,7호선,면목,376459,79777,360056,82316
201801,7호선,반포,156380,30257,153280,29092
201801,7호선,보라매,223283,40447,225036,39556
201801,7호선,부천시청,332114,43971,335696,42578
201801,7호선,부천종합운동장,134959,15315,117009,14904
201801,7호선,부평구청,323560,28548,257081,25752
